2594,Opel Astra,52900,67989,Benzyna,Manualna,2018
2595,Opel Astra,29500,189122,Diesel,Manualna,2016
2596,Opel Astra 1.4 Turbo Sports Tourer Design Edition,23500,103000,Benzyna,Manualna,2015
2597,Opel Astra 1.7 CDTI DPF Sports Tourer,15000,250000,Diesel,Manualna,2011
2598,Opel Astra IV 1.7 CDTI Enjoy,16950,246500,Diesel,Manualna,2011
2599,Opel Astra 1.7 CDTI DPF Sport,16200,200000,Diesel,Manualna,2012
2600,Opel Astra IV 1.4 Active,25900,83500,Benzyna,Manualna,2013
2601,Opel Astra,16000,200000,Benzyna,Manualna,2010
2602,Opel Astra III 1.9 CDTI Cosmo,6600,256432,Diesel,Manualna,2005
2603,Opel Astra III GTC 1.6 Sport,8000,202000,Benzyna,Manualna,2007
2604,Opel Astra,7300,268193,Diesel,Manualna,2006
2605,Opel Astra 1.2 Turbo Automatik Business Elegance,69900,57000,Benzyna,Automatyczna,2023
2606,Opel Astra 1.6 D Start/Stop Business,37770,126717,Diesel,Manualna,2019
2607,Opel Astra 1.4 Turbo ENERGY,26800,200000,Benzyna,Manualna,2014
2608,Opel Astra 1.4 Turbo 150 Jahre,22900,146000,Benzyna,Manualna,2012
2609,Opel Astra 1.7 CDTI,4200,236000,Diesel,Manualna,2003
2610,Opel Astra 1.4 Turbo Start/Stop Sports Tourer Active,52900,63820,Benzyna,Manualna,2019
2611,Opel Astra II 1.6 Start,6700,204123,Benzyna,Manualna,2006
2612,Opel Astra,42900,150000,Benzyna,Manualna,2018
2613,Opel Astra III 1.7 CDTI,17200,317000,Diesel,Manualna,2012
2614,Opel Astra,33900,137000,Diesel,Manualna,2017
2615,Opel Astra,33900,144000,Diesel,Automatyczna,2019
2616,Opel Astra 1.6 CDTI DPF ecoFLEX Start/Stop Selection,26900,162500,Diesel,Manualna,2016
2617,Opel Astra 1.4 Turbo Active,21900,159700,Benzyna,Manualna,2011
2618,Opel Astra 1.4 Turbo Cosmo,17800,238000,Benzyna+LPG,Manualna,2010
2619,Opel Astra III 1.4 Sport,9900,172000,Benzyna,Manualna,2007
2620,Opel Astra IV 1.7 CDTI Edition 150,19500,238000,Diesel,Manualna,2012
2621,Opel Astra,39800,111160,Benzyna,Automatyczna,2017
2622,Opel Astra GTC 1.6 Turbo Edition,24900,201000,Benzyna,Manualna,2009
2623,Opel Astra,28900,167316,Benzyna,Automatyczna,2013
2624,Opel Astra V 1.2 T GS Line S&S,44900,48600,Benzyna,Manualna,2020
2625,Opel Astra 1.4 Turbo Start/Stop Automatik Business Elegance,64900,41000,Benzyna,Automatyczna,2021
2626,Opel Astra,39900,127000,Diesel,Manualna,2020
2627,Opel Astra VI 1.2 T Business Edition S&S,81900,31061,Benzyna,Manualna,2022
2628,Opel Astra 2.0 CDTI Exklusiv,31900,213242,Diesel,Manualna,2015
2629,Opel Astra III 1.7 CDTI,10500,302000,Diesel,Manualna,2010
2630,Opel Astra 1.6 CDTI DPF ecoFLEX Start/Stop Selection,33000,165100,Diesel,Manualna,2015
2631,Opel Astra GTC 1.4 Turbo Innovation,26999,179000,Benzyna,Manualna,2012
2632,Opel Astra,35900,147000,Benzyna,Manualna,2016
2633,Opel Astra V 1.6 CDTI Enjoy,29900,224291,Diesel,Automatyczna,2017
2634,Opel Astra IV 2.0 CDTI Cosmo,22500,256000,Diesel,Manualna,2014
2635,Opel Astra IV 1.4 T Sport,19900,245295,Benzyna+LPG,Automatyczna,2011
2636,Opel Astra III 1.7 CDTI Sport,8899,270000,Diesel,Manualna,2009
2637,Opel Astra 2.0 CDTI ecoFLEX Start/Stop Exklusiv,28900,219000,Diesel,Manualna,2014
2638,Opel Astra 1.6 D (CDTI) Start/Stop Innovation,32800,236000,Diesel,Manualna,2018
2639,Opel Astra GTC 1.6 Edition,13700,180000,Benzyna,Manualna,2006
2640,Opel Astra,24900,183697,Benzyna+LPG,Manualna,2014
2641,Opel Astra 1.4 Turbo Start/Stop Sports Tourer Dynamic,46900,157600,Benzyna,Manualna,2017
2642,Opel Astra III 1.6,14999,160000,Benzyna,Manualna,2013
2643,Opel Astra V 1.2 T GS Line S&S,45700,48400,Benzyna,Manualna,2019
2644,Opel Astra 1.2 Turbo Start/Stop Elegance,48999,80000,Benzyna,Manualna,2020
2645,Opel Astra,34000,158000,Benzyna,Manualna,2016
2646,Opel Astra 1.6,8900,185000,Benzyna+LPG,Manualna,2006
2647,Opel Astra V 1.6 CDTI Enjoy S&S,29900,241875,Diesel,Manualna,2018
2648,Opel Astra 1.6 D Start/Stop Sports Tourer Innovation,36500,122000,Diesel,Manualna,2017
2649,Opel Astra V 1.4 T 2020 S&S,49500,95000,Benzyna,Automatyczna,2020
2650,Opel Astra 2.0 CDTI DPF Sports Tourer,17900,240000,Diesel,Manualna,2011
2651,Opel Astra III 1.6,15500,168500,Benzyna+LPG,Manualna,2011
2652,Opel Astra,36998,126149,Benzyna,Manualna,2020
2653,Opel Astra,47000,64000,Benzyna,Manualna,2020
2654,Opel Astra IV 1.6 CDTI Cosmo,34900,238073,Diesel,Manualna,2015
2655,Opel Astra 1.7 CDTI DPF Cosmo,28900,181000,Diesel,Manualna,2013
2656,Opel Astra III 1.4 EasyTronic,13900,139000,Benzyna,Automatyczna,2009
2657,Opel Astra,29500,230000,Diesel,Manualna,2016
2658,Opel Astra 1.7 CDTI DPF ecoFLEX Sports TourerStart/Stop,15900,260000,Diesel,Manualna,2012
2659,Opel Astra IV 1.4 T Essentia,33900,136208,Benzyna,Manualna,2015
2660,Opel Astra 1.4 Turbo Edition,17200,239000,Benzyna,Manualna,2013
2661,Opel Astra 1.4 Turbo Active,19900,190000,Benzyna,Manualna,2011
2662,Opel Astra 1.6 D (CDTI) Business,25900,230746,Diesel,Manualna,2017
2663,Opel Astra 1.8 Caravan Edition,15500,193000,Benzyna,Manualna,2009
2664,Opel Astra V 1.5 CDTI GS Line S&S,42700,135000,Diesel,Manualna,2020
2665,Opel Astra,42900,186733,Benzyna,Manualna,2018
2666,Opel Astra 1.6 Active,23900,134000,Benzyna,Manualna,2010
2667,Opel Astra IV 1.6 CDTI Cosmo,29900,176680,Diesel,Manualna,2016
2668,Opel Astra III 1.8 Enjoy,5900,215037,Benzyna,Manualna,2006
2669,Opel Astra GTC 1.6,10900,249910,Benzyna,Manualna,2009
2670,Opel Astra,22499,198000,Benzyna,Manualna,2012
2671,Opel Astra,38999,149000,Diesel,Manualna,2019
2672,Opel Astra,53900,126000,Benzyna,Manualna,2021
2673,Opel Astra 1.6,10999,220000,Benzyna,Manualna,2007
2674,Opel Astra GTC 1.8,11900,230000,Benzyna,Manualna,2009
2675,Opel Astra 1.6,10700,248800,Benzyna+LPG,Manualna,2008
2676,Opel Astra Sports Tourer 1.2 Turbo,31980,55000,Benzyna,Manualna,2021
2677,Opel Astra IV 1.6 T Cosmo,24900,173000,Benzyna,Manualna,2011
2678,Opel Astra III GTC 1.8 Cosmo,14500,215000,Benzyna+LPG,Manualna,2007
2679,Opel Astra 1.6 D (CDTI) Start/Stop Sports Tourer Innovation,28800,156000,Diesel,Manualna,2019
2680,Opel Astra,5400,347000,Diesel,Manualna,2006
2681,Opel Astra II 1.6 Sportive,8900,269000,Benzyna,Manualna,2005
2682,Opel Astra IV 1.6 Cosmo,15000,253300,Benzyna,Manualna,2012
2683,Opel Astra,7800,251161,Benzyna+LPG,Manualna,2006
2684,Opel Astra IV GTC 1.6 CDTI Sport S&S,28000,199000,Diesel,Manualna,2015
2685,Opel Astra 1.0 Turbo Start/Stop Dynamic,34900,81000,Benzyna,Manualna,2016
2686,Opel Astra,46900,93000,Benzyna,Manualna,2018
2687,Opel Astra 1.4 Turbo Active,14900,175000,Benzyna,Manualna,2011
2688,Opel Astra GTC 1.6,8500,367000,Benzyna,Manualna,2005
2689,Opel Astra,22900,190500,Benzyna,Manualna,2012
2690,Opel Astra IV 1.6 Cosmo,16500,237188,Benzyna+LPG,Automatyczna,2010
2691,Opel Astra III 1.7 CDTI Cosmo,5900,203000,Diesel,Manualna,2007
2692,Opel Astra 1.4 Active,8900,238000,Benzyna,Manualna,2011
2693,Opel Astra 1.4 Turbo Innovation,27500,171000,Benzyna,Manualna,2011
2694,Opel Astra,34100,260000,Diesel,Manualna,2016
2695,Opel Astra 1.7 CDTI DPF Active,21900,233506,Diesel,Manualna,2013
2696,Opel Astra 1.6 Selection,19800,198575,Benzyna,Manualna,2014
2697,Opel Astra GTC 1.4 Turbo,24800,131000,Benzyna,Manualna,2012
2698,Opel Astra,19000,160496,Benzyna,Manualna,2011
2699,Opel Astra,34400,115000,Benzyna,Manualna,2014
2700,Opel Astra 2.0 CDTI ecoFLEX Start/Stop Exklusiv,21900,268250,Diesel,Manualna,2013
2701,Opel Astra,47500,66964,Benzyna,Manualna,2020
2702,Opel Astra,3500,272478,Benzyna,Manualna,2004
2703,Opel Astra,78000,20430,Benzyna,Manualna,2023
2704,Opel Astra 1.4 Turbo Business,42900,115361,Benzyna,Manualna,2016
2705,Opel Astra 2.0 Turbo Sport,19000,180000,Benzyna,Manualna,2006
2706,Opel Astra,17900,162000,Benzyna,Manualna,2011
2707,Opel Astra,14900,250000,Diesel,Manualna,2011
2708,Opel Astra,24800,122000,Benzyna,Manualna,2012
2709,Opel Astra,43900,79000,Benzyna,Manualna,2015
2710,Opel Astra IV 1.6 CDTI Cosmo,19999,170000,Diesel,Manualna,2016
2711,Opel Astra 1.6 Cosmo,15999,141258,Benzyna,Manualna,2012
2712,Opel Astra IV 1.6 T Cosmo,22000,249258,Benzyna+LPG,Automatyczna,2010
2713,Opel Astra,49000,21597,Benzyna,Manualna,2019
2714,Opel Astra V 1.4 T Dynamic,41500,157000,Benzyna,Manualna,2017
2715,Opel Astra 1.6 Active,12900,187000,Benzyna,Manualna,2008
2716,Opel Astra IV 1.6 T Sport,18900,289000,Benzyna,Manualna,2011
2717,Opel Astra,40998,141254,Benzyna,Manualna,2021
2718,Opel Astra V 1.4 T Enjoy,29900,227400,Benzyna,Manualna,2016
2719,Opel Astra 1.4 Turbo Color Edition,25900,161691,Benzyna,Manualna,2015
2720,Opel Astra V 1.5 CDTI Edition S&S,37900,114000,Diesel,Manualna,2021
2721,Opel Astra 1.4 Active,25900,165000,Benzyna,Manualna,2015
2722,Opel Astra IV 1.6 Business,32900,95000,Benzyna,Manualna,2014
2723,Opel Astra,52900,41043,Benzyna,Manualna,2019
2724,Opel Astra IV 1.4 T Business,23900,212220,Benzyna,Manualna,2012
2725,Opel Astra 1.4 EcoFLEX Edition,24900,151000,Benzyna,Manualna,2013
2726,Opel Astra 1.4 Turbo 150 Jahre,22900,151000,Benzyna,Manualna,2011
2727,Opel Astra II 1.7 DTI,2200,483140,Diesel,Manualna,2003
2728,Opel Astra IV 1.4 T Enjoy EU6,19300,230000,Benzyna,Manualna,2012
2729,Opel Astra V 1.4 T GPF Elite S&S,32900,130000,Benzyna,Manualna,2018
2730,Opel Astra 1.4 Turbo Sports Tourer ON,39900,114000,Benzyna,Manualna,2017
2731,Opel Astra,21500,303143,Diesel,Manualna,2014
2732,Opel Astra,20500,193000,Diesel,Manualna,2014
2733,Opel Astra IV 1.4 Enjoy,12999,189000,Benzyna,Manualna,2011
2734,Opel Astra II Cabrio 1.8 Bertone,4999,257256,Benzyna,Manualna,2004
2735,Opel Astra 1.4 Turbo Sport,28300,156000,Benzyna,Manualna,2014
2736,Opel Astra 1.4 Turbo Active,19900,220000,Benzyna,Manualna,2013
2737,Opel Astra V 1.4 T GPF Dynamic S&S,37900,135000,Benzyna,Manualna,2015
2738,Opel Astra IV 1.4 Enjoy,33000,104700,Benzyna,Manualna,2015
2739,Opel Astra III 1.6 Essentia EasyTronic,18000,164500,Benzyna,Automatyczna,2007
2740,Opel Astra 1.4 Turbo Edition,21500,197185,Benzyna+LPG,Manualna,2010
2741,Opel Astra GTC 1.4 Turbo,28500,91050,Benzyna,Manualna,2011
2742,Opel Astra III 1.6,16300,190000,Benzyna,Manualna,2011
2743,Opel Astra 1.4 Turbo Sports Tourer Dynamic,39900,145130,Benzyna,Manualna,2016
2744,Opel Astra 1.4 EcoFLEX Edition,13000,227000,Benzyna,Manualna,2011
2745,Opel Astra 1.7 CDTI DPF Active,16900,202000,Diesel,Manualna,2010
2746,Opel Astra IV 1.4 T Business EU6,25900,244000,Benzyna+LPG,Manualna,2015
2747,Opel Astra V 1.4 T Enjoy,37900,151460,Benzyna,Manualna,2017
2748,Opel Astra 1.2 Turbo Elegance,39800,99897,Benzyna,Manualna,2021
2749,Opel Astra,4550,228000,Benzyna+LPG,Manualna,2001
2750,Opel Astra 1.5 D Start/Stop 120 Jahre,37700,135000,Diesel,Manualna,2020
2751,Opel Astra,25600,207000,Diesel,Manualna,2018
2752,Opel Astra IV 1.4 T Business EU6,31900,142310,Benzyna+LPG,Manualna,2016
2753,Opel Astra IV 1.7 CDTI Sport,12900,302000,Diesel,Manualna,2011
2754,Opel Astra IV GTC 1.6 T Sport,34900,152000,Benzyna,Manualna,2012
2755,Opel Astra 1.6 D (CDTI) Start/Stop Edition,36500,175979,Diesel,Manualna,2018
2756,Opel Astra,44900,53131,Benzyna,Manualna,2019
2757,Opel Astra,46998,149656,Benzyna,Manualna,2018
2758,Opel Astra,10400,256000,Benzyna,Manualna,2008
2759,Opel Astra IV 1.6 Enjoy,18100,115000,Benzyna,Manualna,2009
2760,Opel Astra 1.6 CDTI Active,30900,209000,Diesel,Manualna,2016
2761,Opel Astra 1.6 Active,11900,158000,Benzyna,Manualna,2008
2762,Opel Astra IV 1.4 T Sport,21500,166800,Benzyna,Manualna,2010
2763,Opel Astra GTC 2.0 Turbo Sport,11800,220000,Benzyna,Manualna,2005
2764,Opel Astra IV 1.7 CDTI Cosmo,22500,264331,Diesel,Manualna,2012
2765,Opel Astra 2.0 CDTI Style,9999,280000,Diesel,Manualna,2015
2766,Opel Astra 1.6 Active,19900,166000,Benzyna,Manualna,2010
2767,Opel Astra,44500,52408,Benzyna,Manualna,2017
2768,Opel Astra III 1.9 CDTI,7900,219000,Diesel,Manualna,2007
2769,Opel Astra 1.8 Elegance,11900,162000,Benzyna,Manualna,2005
2770,Opel Astra 1.4 Turbo Style,17800,210132,Benzyna+LPG,Manualna,2010
2771,Opel Astra 1.7 CDTI DPF Active,23500,260000,Diesel,Manualna,2013
2772,Opel Astra IV 1.7 CDTI Enjoy,18900,254300,Diesel,Manualna,2011
2773,Opel Astra,52901,106000,Benzyna,Manualna,2018
2774,Opel Astra Cabriolet 1.6,6100,245000,Benzyna,Manualna,1994
2775,Opel Astra V 1.4 Enjoy,39900,120865,Benzyna,Manualna,2016
2776,Opel Astra,138900,180,Hybryda,Automatyczna,2023
2777,Opel Astra VI 1.2 T Edition S&S,74900,45774,Benzyna,Manualna,2023
2778,Opel Astra 1.4 Turbo Design Edition,15900,197000,Benzyna,Manualna,2011
2779,Opel Astra,8900,141422,Benzyna,Manualna,2004
2780,Opel Astra 1.5 D Start/Stop Automatik Business Elegance,53900,116000,Diesel,Automatyczna,2020
2781,Opel Astra 1.6 D (CDTI) Automatik Sports Tourer Innovation,40000,139523,Diesel,Automatyczna,2019
2782,Opel Astra GTC 1.4 Turbo,27200,139000,Benzyna,Manualna,2012
2783,Opel Astra,21400,213000,Benzyna,Manualna,2010
2784,Opel Astra V 1.6 CDTI Enjoy,34900,123500,Diesel,Manualna,2018
2785,Opel Astra 1.4 Turbo Cosmo,23900,192000,Benzyna,Manualna,2011
2786,Opel Astra 1.7 CDTI DPF Sports Tourer,17000,284400,Diesel,Manualna,2013
2787,Opel Astra IV 1.7 CDTI Enjoy,17800,214396,Diesel,Manualna,2010
2788,Opel Astra III 1.6,10000,307000,Benzyna,Manualna,2011
2789,Opel Astra,107900,2,Benzyna,Automatyczna,2024
2790,Opel Astra 1.4 Caravan Edition 111 Jahre,13900,224600,Benzyna,Manualna,2010
2791,Opel Astra 1.7 CDTI DPF Active,19999,189000,Diesel,Manualna,2013
2792,Opel Astra 1.7 CDTI DPF Sports Tourer,16900,270000,Diesel,Manualna,2012
2793,Opel Astra V 1.4 T Edition S&S,67200,63634,Benzyna,Automatyczna,2021
2794,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop ENERGY,25900,191222,Diesel,Manualna,2015
2795,Opel Astra VI 1.2 T GS S&S,99900,5500,Benzyna,Automatyczna,2024
2796,Opel Astra IV 1.7 CDTI Sport,16900,208300,Diesel,Manualna,2012
2797,Opel Astra,20999,199000,Benzyna,Automatyczna,2011
2798,Opel Astra GTC 1.4 Turbo,27999,189330,Benzyna,Manualna,2012
2799,Opel Astra 1.4 Turbo Automatik Edition Sport,32000,153600,Benzyna,Automatyczna,2015
2800,Opel Astra 1.4 EcoFLEX Edition,17500,201607,Benzyna+LPG,Manualna,2010
2801,Opel Astra GTC 1.6 Turbo Sport,32900,180458,Benzyna,Manualna,2011
2802,Opel Astra 1.4 EcoFLEX Cosmo,32000,90000,Benzyna,Manualna,2013
2803,Opel Astra V 1.2 T Edition S&S,47900,63300,Benzyna,Manualna,2021
2804,Opel Astra VI 1.5 CDTI GS S&S,133500,3,Diesel,Automatyczna,2025
2805,Opel Astra III 1.6,11500,360000,Benzyna,Manualna,2010
2806,Opel Astra 1.6 Cosmo,13700,234000,Benzyna,Manualna,2010
2807,Opel Astra,28800,149000,Benzyna,Manualna,2016
2808,Opel Astra 1.4 Selection,19900,191000,Benzyna,Manualna,2010
2809,Opel Astra 1.6 Active,8900,260000,Benzyna,Manualna,2007
2810,Opel Astra IV 1.4 Active,22000,170000,Benzyna+LPG,Manualna,2012
2811,Opel Astra 1.4 Turbo Exklusiv,19900,190000,Benzyna,Manualna,2012
2812,Opel Astra 2.0 CDTI Style,21999,236000,Diesel,Manualna,2013
2813,Opel Astra 1.8 Sport,5990,260000,Benzyna,Manualna,2004
2814,Opel Astra 1.7 CDTI Elegance,5490,249000,Diesel,Manualna,2005
2815,Opel Astra 1.4 Turbo Sports Tourer,17999,215000,Benzyna,Manualna,2012
2816,Opel Astra 1.6 Cosmo,4000,268658,Benzyna+LPG,Manualna,2005
2817,Opel Astra III 1.7 CDTI Cosmo,5900,238505,Diesel,Manualna,2007
2818,Opel Astra V 1.5 CDTI Edition S&S,27500,142000,Diesel,Manualna,2020
2819,Opel Astra GTC 1.6,9500,198600,Benzyna,Manualna,2006
2820,Opel Astra V 1.5 CDTI Edition S&S,33900,145434,Diesel,Manualna,2021
2821,Opel Astra,73500,114437,Benzyna,Automatyczna,2021
2822,Opel Astra 1.4 Turbo Sports Tourer Active,21900,227000,Benzyna,Manualna,2011
2823,Opel Astra III GTC 2.0 T OPC,22000,261666,Benzyna,Manualna,2006
2824,Opel Astra 1.4 EcoFLEX Cosmo,16800,171000,Benzyna,Manualna,2012
2825,Opel Astra V 1.4 T Dynamic,43900,111000,Benzyna,Manualna,2016
2826,Opel Astra II 1.6 Start,8400,230717,Benzyna+LPG,Manualna,2005
2827,Opel Astra V 1.4 Essentia,34000,128000,Benzyna,Manualna,2016
2828,Opel Astra V 1.5 CDTI Edition S&S,36900,171000,Diesel,Manualna,2021
2829,Opel Astra,17900,217000,Benzyna,Manualna,2010
2830,Opel Astra III GTC 1.4 Enjoy,8950,231781,Benzyna,Manualna,2009
2831,Opel Astra 1.3 CDTI DPF EcoFLEX Edition,17900,213140,Diesel,Manualna,2010
2832,Opel Astra,27500,270000,Benzyna,Manualna,2017
2833,Opel Astra 1.6 D (CDTI) Sports Tourer Edition,28900,192460,Diesel,Manualna,2017
2834,Opel Astra III GTC 1.7 CDTI Sport,9000,331518,Diesel,Manualna,2007
2835,Opel Astra III 1.7 CDTI,24900,223113,Diesel,Manualna,2012
2836,Opel Astra,46899,98956,Benzyna,Manualna,2017
2837,Opel Astra,14900,192600,Diesel,Manualna,2012
2838,Opel Astra,30000,142000,Benzyna,Manualna,2016
2839,Opel Astra 2.0 CDTI DPF Design Edition,22900,287000,Diesel,Manualna,2011
2840,Opel Astra GTC 1.4 Active,26999,125000,Benzyna,Manualna,2013
2841,Opel Astra 1.5 D Automatik Elegance,85899,25500,Diesel,Automatyczna,2023
2842,Opel Astra V 1.4 T Edition S&S,67900,94000,Benzyna,Automatyczna,2021
2843,Opel Astra 1.4 Turbo Active,24999,138000,Benzyna,Manualna,2013
2844,Opel Astra III 1.7 CDTI,11070,305485,Diesel,Manualna,2012
2845,Opel Astra V 1.0 T Enjoy S&S,43000,67800,Benzyna,Manualna,2019
2846,Opel Astra 2.0 CDTI Style,23000,234000,Diesel,Manualna,2013
2847,Opel Astra III 1.7 CDTI Cosmo,3000,375153,Diesel,Manualna,2005
2848,Opel Astra 1.4 Turbo Sports Tourer Ultimate,42990,176000,Benzyna,Manualna,2017
2849,Opel Astra 1.4 150 Jahre,18700,177664,Benzyna,Manualna,2011
2850,Opel Astra IV 2.0 CDTI Enjoy,22800,230000,Diesel,Manualna,2013
2851,Opel Astra,49900,125000,Benzyna,Manualna,2016
2852,Opel Astra 1.6 Turbo Sports Tourer Edition,24500,190500,Benzyna,Manualna,2011
2853,Opel Astra V 1.6 CDTI Dynamic S&S,33900,128000,Diesel,Manualna,2017
2854,Opel Astra 1.6,7990,191400,Benzyna,Manualna,2004
2855,Opel Astra VI 1.2 T Edition S&S,103000,3,Benzyna,Automatyczna,2025
2856,Opel Astra V 1.4 T 120 Lat,49800,69000,Benzyna,Manualna,2019
2857,Opel Astra 1.4 Active,26900,123000,Benzyna+LPG,Manualna,2011
2858,Opel Astra 1.6 D (CDTI) Sports Tourer Business,39900,60000,Diesel,Manualna,2017
2859,Opel Astra,10500,260000,Benzyna,Manualna,2008
2860,Opel Astra 1.6 Active,24900,152000,Benzyna,Manualna,2015
2861,Opel Astra 1.4 Turbo Active,24800,208000,Benzyna,Manualna,2011
2862,Opel Astra 1.6 Active,18500,145000,Benzyna,Manualna,2010
2863,Opel Astra,23900,230000,Diesel,Manualna,2015
2864,Opel Astra,65700,82095,Benzyna,Automatyczna,2021
2865,Opel Astra V 1.2 T Elegance S&S,68500,92000,Benzyna,Manualna,2023
2866,Opel Astra 1.2 Turbo Automatik GS Line,99900,7224,Benzyna,Automatyczna,2024
2867,Opel Astra,6900,267500,Diesel,Manualna,2007
2868,Opel Astra III 1.6,11200,331310,Benzyna+LPG,Manualna,2011
2869,Opel Astra III 1.7 CDTI,21500,211800,Diesel,Manualna,2014
2870,Opel Astra 1.2 Turbo Start/Stop Elegance,43800,27000,Benzyna,Manualna,2021
2871,Opel Astra,35900,185000,Diesel,Manualna,2017
2872,Opel Astra GTC 1.8 Innovation,11900,200000,Benzyna,Manualna,2009
2873,Opel Astra III 1.7 CDTI ecoFLEX,19444,263000,Diesel,Manualna,2011
2874,Opel Astra GTC 1.4 Turbo,27999,127000,Benzyna,Manualna,2012
2875,Opel Astra V 1.6 CDTI Enjoy,27100,192000,Diesel,Manualna,2017
2876,Opel Astra IV 1.6 Active,31000,130000,Benzyna,Manualna,2015
2877,Opel Astra 1.4 Turbo Sports Tourer 150 Jahre,19800,179200,Benzyna,Manualna,2012
2878,Opel Astra 1.4 Turbo Innovation,48900,102000,Benzyna,Manualna,2017
2879,Opel Astra IV 1.6 Active,20910,264500,Benzyna,Manualna,2013
2880,Opel Astra V 1.4 T Enjoy,34009,262500,Benzyna,Manualna,2016
2881,Opel Astra IV 1.6 Active,23493,188900,Benzyna,Manualna,2013
2882,Opel Astra IV 1.4 T Active EU6,44000,66159,Benzyna+LPG,Manualna,2016
2883,Opel Astra IV 1.6 Active,23739,141200,Benzyna,Manualna,2013
2884,Opel Astra,36000,178820,Diesel,Manualna,2019
2885,Opel Astra 1.6 Active,29900,109000,Benzyna,Manualna,2015
2886,Opel Astra 1.4 Turbo Dynamic,44899,136770,Benzyna,Manualna,2018
2887,Opel Astra IV 1.4 T Cosmo,25800,159000,Benzyna,Manualna,2011
2888,Opel Astra 1.0 Turbo Start/Stop Business,35900,107000,Benzyna,Manualna,2016
2889,Opel Astra 1.4 Turbo Dynamic,45899,76770,Benzyna,Manualna,2017
2890,Opel Astra 1.4 Turbo Active,43499,150000,Benzyna,Manualna,2019
2891,Opel Astra,29000,125919,Benzyna,Manualna,2013
2892,Opel Astra,43998,124994,Benzyna,Manualna,2021
2893,Opel Astra,50000,99980,Benzyna,Automatyczna,2016
2894,Opel Astra,44000,168230,Benzyna,Automatyczna,2017
2895,Opel Astra 1.4 Sports Tourer Selection,36800,169000,Benzyna,Manualna,2016
2896,Opel Astra 1.6 Sports Tourer,26999,148000,Benzyna,Manualna,2015
2897,Opel Astra 1.4 Turbo Design Edition,31900,120000,Benzyna,Manualna,2014
2898,Opel Astra 1.4 Turbo Dynamic,48800,90000,Benzyna,Manualna,2017
2899,Opel Astra 1.4 Turbo Start/Stop Automatik Dynamic,54900,71000,Benzyna,Automatyczna,2019
2900,Opel Astra VI 1.2 T Ultimate S&S,126900,1,Benzyna,Automatyczna,2024
2901,Opel Astra,9000,221000,Benzyna,Manualna,2006
2902,Opel Astra III GTC 1.6 Enjoy,6900,330000,Benzyna+LPG,Manualna,2005
2903,Opel Astra,6900,230000,Benzyna,Manualna,2005
2904,Opel Astra IV 1.6 Active EU6,37000,79200,Benzyna,Manualna,2017
2905,Opel Astra V 1.2 T Edition S&S,45700,93085,Benzyna,Manualna,2021
2906,Opel Astra,2000,301000,Benzyna,Manualna,2005
2907,Opel Astra IV 1.6 Edition,13500,298356,Benzyna+LPG,Manualna,2011
2908,Opel Astra 1.6 Active,9900,165000,Benzyna,Manualna,2008
2909,Opel Astra 1.4 EcoFLEX Innovation,21900,187000,Benzyna,Manualna,2013
2910,Opel Astra V 1.6 CDTI Enjoy S&S,21999,235047,Diesel,Manualna,2015
2911,Opel Astra Twin Top 1.9 CDTI Cosmo,16800,234800,Diesel,Manualna,2006
2912,Opel Astra V 1.4 T Dynamic,41500,116500,Benzyna,Manualna,2018
2913,Opel Astra V 1.4 T Dynamic S&S,37777,184000,Benzyna,Manualna,2016
2914,Opel Astra,23500,170000,Benzyna,Manualna,2013
2915,Opel Astra,44800,193000,Diesel,Automatyczna,2020
2916,Opel Astra V 1.2 T Edition S&S,42500,124500,Benzyna,Manualna,2021
2917,Opel Astra 1.4 Turbo Cosmo,21900,239000,Benzyna,Manualna,2011
2918,Opel Astra IV 1.6 Cosmo EU6,18950,204000,Benzyna,Manualna,2012
2919,Opel Astra,29500,186000,Diesel,Manualna,2014
2920,Opel Astra,39500,499000,Diesel,Manualna,1999
2921,Opel Astra,15900,167408,Benzyna,Manualna,2009
2922,Opel Astra GTC 1.6 Edition 111 Jahre,13900,188000,Benzyna,Manualna,2008
2923,Opel Astra V 1.6 CDTI Enjoy S&S,27000,137000,Diesel,Manualna,2015
2924,Opel Astra 1.4 Turbo Sports Tourer Automatik Edition,23900,189900,Benzyna,Automatyczna,2012
2925,Opel Astra,38900,168000,Diesel,Automatyczna,2018
2926,Opel Astra GTC 1.4 Catch me,11700,188000,Benzyna,Manualna,2008
2927,Opel Astra GTC 1.6,18000,159900,Benzyna,Manualna,2008
2928,Opel Astra,8500,187000,Benzyna,Manualna,2004
2929,Opel Astra 1.6 Turbo Start/Stop Active,48800,102000,Benzyna,Manualna,2017
2930,Opel Astra 1.4 Turbo Color Edition,18999,170000,Benzyna,Manualna,2011
2931,Opel Astra,48800,173000,Benzyna,Manualna,2018
2932,Opel Astra,8990,269000,Benzyna,Manualna,2011
2933,Opel Astra 1.6,5000,329306,Benzyna+LPG,Manualna,2005
2934,Opel Astra GTC 1.7 CDTI DPF ecoFLEX Start/Stop 107g Active,18000,220000,Diesel,Manualna,2013
2935,Opel Astra III 1.3 CDTI Cosmo,9500,178000,Diesel,Manualna,2007
2936,Opel Astra 1.4 Turbo Active,23900,151000,Benzyna,Manualna,2011
